CustomerID,Recency,Frequency,Monetary,AvgBasketValue,AvgItemsPerBasket,UniqueProducts,CancellationRate,CustomerLifespanDays
15703,31,31.0,11479.91,370.31967741935483,99.03225806451613,39,0.0,315
15704,243,1.0,9.25,9.25,5.0,1,0.0,0
15705,54,10.0,623.68,62.367999999999995,15.5,18,0.0,242
15706,51,11.0,693.93,63.08454545454545,13.454545454545455,19,0.0,245
15707,75,4.0,151.67,37.9175,15.25,9,0.0,102
15708,230,2.0,217.07,108.535,18.5,2,0.0,128
15709,25,5.0,194.82999999999998,38.965999999999994,9.8,10,0.0,196
15710,21,2.0,54.85,27.425,14.5,5,0.0,116
15711,23,20.0,6109.5599999999995,305.47799999999995,92.05,36,0.0,329
15712,8,21.0,6459.59,307.5995238095238,87.04761904761905,35,0.0,338
15713,27,6.0,177.4,29.566666666666666,10.666666666666666,10,0.0,244
15714,2,45.0,120970.82,2688.2404444444446,721.2444444444444,40,0.021739130434782608,328
15715,41,5.0,433.25,86.65,17.8,10,0.2857142857142857,305
15716,107,3.0,126.9,42.300000000000004,13.333333333333334,7,0.0,217
15717,87,4.0,104.45,26.1125,10.0,8,0.0,276
15718,13,12.0,468.37,39.030833333333334,12.666666666666666,18,0.0,200
15719,32,6.0,448.7,74.78333333333333,20.333333333333332,17,0.0,274
15720,13,6.0,475.33,79.22166666666666,16.333333333333332,15,0.0,203
15721,68,13.0,622.12,47.855384615384615,12.846153846153847,22,0.0,181
15722,345,1.0,24.64,24.64,11.0,1,0.0,0
15723,13,8.0,395.98,49.4975,13.75,16,0.0,250
15724,93,3.0,189.5,63.166666666666664,15.666666666666666,6,0.0,237
15725,19,4.0,145.8,36.45,11.0,10,0.0,244
15726,41,22.0,8154.12,370.64181818181817,93.95454545454545,35,0.0,290
15727,41,6.0,173.37,28.895,9.333333333333334,10,0.0,228
15728,7,40.0,113697.21,2842.4302500000003,765.1,40,0.024390243902439025,331
15729,48,10.0,453.83,45.382999999999996,14.0,21,0.0,210
15730,15,10.0,479.33000000000004,47.93300000000001,14.4,17,0.0,318
15731,20,6.0,308.70000000000005,51.45000000000001,14.333333333333334,11,0.0,256
15732,154,3.0,141.58,47.193333333333335,13.666666666666666,4,0.0,139
15734,117,3.0,73.25,24.416666666666668,12.333333333333334,8,0.0,210
15735,86,8.0,503.22,62.9025,14.125,13,0.0,252
15736,16,7.0,488.84999999999997,69.83571428571427,17.142857142857142,16,0.0,353
15737,45,3.0,478.27,159.42333333333332,33.0,11,0.0,180
15739,46,1.0,10.35,10.35,9.0,1,0.0,0
15740,9,54.73999999999978,163212.43939999994,2904.17649122807,763.8947368421053,40,0.0,333
15741,6,47.0,155753.46,3242.0495346572093,840.2517777777778,40,0.020833333333333332,301
15742,25,5.0,251.66,50.332,17.0,14,0.0,286
15743,5,4.0,299.51,74.8775,16.25,11,0.0,120
15744,113,5.0,262.58,52.516,12.4,8,0.0,130
15745,7,34.0,13388.55,393.78088235294115,103.26470588235294,40,0.0,355
15746,31,23.0,6630.48,288.28173913043474,88.95652173913044,39,0.08,320
15747,23,53.0,150261.89,2835.13,724.8867924528302,40,0.0,341
15748,117,1.0,6.92,6.92,6.0,2,0.0,0
15749,10,27.0,10824.18,400.8955555555556,98.03703703703704,40,0.0,293
15750,29,4.0,185.49,46.3725,11.5,11,0.0,202
15751,184,2.0,49.83,24.915,13.0,3,0.0,21
15752,7,54.0,157088.69,2909.049814814815,800.3518518518518,40,0.0,328
15753,16,5.0,77.58,15.516,5.4,7,0.0,296
15754,205,3.0,72.96,24.319999999999997,9.333333333333334,6,0.25,136
15755,16,19.0,6581.87,346.4142105263158,101.52631578947368,37,0.0,322
15756,34,8.0,363.15,45.39375,13.375,19,0.0,318
15757,118,1.0,48.940000000000005,48.940000000000005,18.0,3,0.0,0
15758,18,21.0,8253.68,393.03238095238095,101.76190476190476,37,0.0,313
15759,55,6.0,192.92000000000002,32.153333333333336,12.666666666666666,8,0.0,313
15760,283,1.0,15.1,15.1,10.0,1,0.0,0
15761,122,2.0,27.15,13.575,9.0,3,0.0,235
15762,22,8.0,253.32,31.665,11.125,12,0.0,327
15763,75,11.0,731.39,66.49,16.0,23,0.0,246
15764,141,4.0,352.65,88.1625,11.5,6,0.0,134
15765,10,12.0,727.37,60.61416666666667,13.583333333333334,20,0.0,285
15766,30,2.0,121.86999999999999,60.934999999999995,20.0,7,0.0,294
15767,25,13.0,937.08,72.08307692307693,15.384615384615385,22,0.07142857142857142,233
15768,14,13.0,610.09,46.93,13.538461538461538,16,0.07142857142857142,313
15769,10,50.0,137791.9,2755.8379999999997,736.82,40,0.038461538461538464,285
15770,15,46.0,141498.78,3076.060434782609,781.695652173913,40,0.0,296
15771,56,6.0,476.71,79.45166666666667,19.166666666666668,16,0.0,204
15772,41,12.0,508.87,42.405833333333334,11.416666666666666,19,0.0,186
15773,3,13.0,752.08,57.8523076923077,15.76923076923077,21,0.07142857142857142,253
15774,49,3.0,238.26999999999998,79.42333333333333,27.0,10,0.0,260
15775,38,44.0,139030.61,3159.7865909090906,840.2517777777778,40,0.043478260869565216,322
15776,25,27.0,9486.3,351.34444444444443,107.77777777777777,40,0.0,266
15777,61,4.0,134.1,33.525,17.5,9,0.0,200
15778,26,12.0,754.17,62.8475,15.916666666666666,24,0.0,199
15779,2,5.0,335.46,67.092,16.8,14,0.0,293
15780,8,31.0,11751.54,379.081935483871,100.70967741935483,39,0.03125,293
15781,14,5.0,366.98,73.396,17.8,11,0.0,358
15782,176,1.0,9.92,9.92,2.0,1,0.0,0
15783,6,50.0,145925.49,2918.5098,793.82,40,0.0,298
15784,11,10.0,542.91,54.291,15.7,19,0.0,277
15785,25,11.0,934.66,84.96909090909091,15.818181818181818,22,0.0,293
15786,121,1.0,95.74000000000001,95.74000000000001,24.0,4,0.0,0
15787,29,13.0,971.98,74.76769230769231,18.923076923076923,28,0.0,279
15788,106,3.0,82.79,27.596666666666668,13.666666666666666,6,0.0,184
15789,25,8.0,345.23,43.15375,11.375,14,0.0,287
15790,10,45.0,129580.72,2879.5715555555557,738.4,40,0.021739130434782608,276
15791,2,31.0,13658.49,440.5964516129032,114.90322580645162,40,0.0,309
15792,17,17.0,6350.5199999999995,373.55999999999995,107.11764705882354,38,0.0,319
15793,223,1.0,98.66,98.66,25.0,5,0.0,0
15794,62,1.0,6.64,6.64,4.0,1,0.0,0
15795,1,1.0,4.26,4.26,1.0,1,0.0,0
15796,252,5.0,363.29,72.658,15.8,11,0.0,100
15797,35,8.0,389.91,48.73875,15.875,19,0.0,200
15798,15,31.0,10886.36,351.17290322580646,96.64516129032258,40,0.0,276
15799,2,25.0,7882.15,315.286,89.92,39,0.038461538461538464,327
15800,17,11.0,617.65,56.15,13.727272727272727,20,0.0,289
15801,314,3.0,272.77,90.92333333333333,18.666666666666668,9,0.0,34
15802,9,49.0,146740.7,2994.708163265306,804.2448979591836,40,0.02,316
15803,17,23.0,8437.35,366.8413043478261,97.73913043478261,39,0.0,297
15804,22,2.0,135.17000000000002,67.58500000000001,17.5,7,0.0,186
15805,17,10.0,424.75,42.475,13.9,20,0.0,292
15806,262,1.0,65.38,65.38,27.0,3,0.0,0
15807,16,11.0,613.28,55.75272727272727,15.363636363636363,20,0.0,321
15808,42,5.0,390.09999999999997,78.02,18.2,13,0.0,244
15809,14,14.0,674.62,48.18714285714286,15.928571428571429,26,0.0,300
15810,13,7.0,327.51,46.787142857142854,13.857142857142858,16,0.0,313
15811,26,14.0,731.62,52.25857142857143,14.357142857142858,21,0.06666666666666667,268
15812,7,25.0,10472.58,418.90319999999997,109.0,37,0.0,341
15813,11,40.0,121400.66,3035.0165,773.575,40,0.0,325
15814,179,4.0,217.07,54.2675,15.0,10,0.0,78
15815,39,6.0,325.58000000000004,54.26333333333334,15.666666666666666,13,0.0,334
15816,313,1.0,34.2,34.2,11.0,3,0.0,0
15817,235,2.0,142.65,71.325,17.5,5,0.0,90
15818,128,1.0,41.730000000000004,41.730000000000004,16.0,2,0.0,0
15819,3,51.0,144629.87,2835.8798039215685,781.8235294117648,40,0.0,340
15820,13,8.0,450.47,56.30875,15.0,16,0.0,181
15821,345,1.0,166.93,166.93,30.0,5,0.0,0
15822,239,2.0,112.9,56.45,17.5,6,0.0,62
15823,23,4.0,140.46,35.115,6.25,5,0.0,325
15824,12,27.0,10086.68,373.58074074074074,99.22222222222223,40,0.03571428571428571,266
15825,7,14.0,794.02,56.715714285714284,15.928571428571429,21,0.0,339
15826,224,1.0,31.61,31.61,15.0,3,0.0,0
15827,75,5.0,283.74,56.748000000000005,21.8,18,0.0,241
15828,28,9.0,618.5,68.72222222222223,17.77777777777778,23,0.0,198
15829,45,10.0,302.36,30.236,9.2,15,0.09090909090909091,273
15830,21,27.0,11668.92,432.1822222222222,104.92592592592592,40,0.0,298
15831,29,3.0,104.26,34.75333333333334,10.333333333333334,6,0.0,329
15832,9,7.0,388.41,55.487142857142864,20.571428571428573,15,0.0,312
15833,33,46.0,114733.85,2494.214130434783,709.9347826086956,40,0.0,326
15834,31,1.0,61.19,61.19,21.0,5,0.0,0
15835,10,43.0,109370.12,2543.4911627906977,712.8837209302326,40,0.022727272727272728,338
15836,9,15.0,785.5,52.36666666666667,15.466666666666667,22,0.11764705882352941,315
15837,7,54.0,162835.92,3015.48,793.1296296296297,40,0.01818181818181818,342
15838,15,30.0,9697.01,323.2336666666667,88.96666666666667,37,0.03225806451612903,320
15839,50,7.0,457.39,65.34142857142857,16.857142857142858,15,0.0,255
15840,5,8.0,268.93,33.61625,7.625,10,0.0,185
15841,189,1.0,31.410000000000004,31.410000000000004,7.0,2,0.0,0
15842,15,12.0,695.25,57.9375,15.166666666666666,22,0.0,256
15843,34,1.0,43.3,43.3,20.0,2,0.0,0
15844,3,12.0,794.24,66.18666666666667,14.333333333333334,22,0.07692307692307693,312
15845,33,6.0,201.34,33.556666666666665,12.333333333333334,12,0.0,237
15846,10,11.0,539.64,49.058181818181815,15.0,22,0.0,305
15847,42,1.0,30.88,30.88,11.0,4,0.0,0
15848,5,7.0,402.19,57.455714285714286,13.714285714285714,14,0.0,289
15849,75,1.0,168.34,168.34,31.0,4,0.0,0
15850,146,1.0,54.720000000000006,54.720000000000006,19.0,4,0.0,0
15851,5,16.0,1306.16,81.635,16.0,24,0.0,290
15852,184,3.0,195.51999999999998,65.17333333333333,22.0,11,0.0,177
15853,48,23.0,8593.7,373.63913043478266,96.47826086956522,39,0.041666666666666664,254
15854,150,2.0,132.97,66.485,18.5,6,0.0,121
15855,19,54.73999999999978,163033.87,2911.319107142857,776.9642857142857,40,0.0,338
15856,6,11.0,562.72,51.156363636363636,16.545454545454547,19,0.0,248
15857,21,7.0,285.54,40.791428571428575,9.0,12,0.125,245
15858,2,50.0,129456.89,2589.1378,670.96,40,0.0196078431372549,347
15859,5,6.0,246.98,41.163333333333334,12.666666666666666,7,0.0,334
15860,56,6.0,341.7,56.949999999999996,13.5,10,0.14285714285714285,296
15861,8,15.0,840.01,56.00066666666667,14.266666666666667,23,0.0,325
15862,19,9.0,496.27,55.14111111111111,14.0,19,0.0,295
15863,13,5.0,249.98000000000002,49.996,15.6,11,0.0,300
15864,14,47.0,152753.69,3242.0495346572093,821.5957446808511,40,0.04081632653061224,348
15865,32,14.0,466.96999999999997,33.355,11.428571428571429,19,0.0,287
15866,16,9.0,564.04,62.67111111111111,11.333333333333334,14,0.1,275
15867,9,27.0,12293.16,455.3022222222222,110.22222222222223,40,0.0,325
15868,55,2.0,77.72,38.86,11.5,5,0.0,36
15869,183,2.0,176.51,88.255,21.5,6,0.0,181
15870,369,1.0,7.56,7.56,2.0,1,0.0,0
15871,20,27.0,8997.52,333.2414814814815,90.77777777777777,39,0.0,330
15872,16,12.0,679.0600000000001,56.58833333333334,15.0,21,0.0,321
15873,27,26.0,7657.2,294.5076923076923,83.26923076923077,37,0.037037037037037035,292
15874,266,3.0,231.39000000000001,77.13000000000001,18.666666666666668,9,0.0,97
15875,21,12.0,455.82,37.985,13.083333333333334,17,0.0,266
15876,34,13.0,788.75,60.67307692307692,17.923076923076923,24,0.0,279
15877,22,9.0,305.32,33.92444444444445,10.222222222222221,17,0.0,279
15878,64,8.0,586.78,73.3475,15.375,18,0.1111111111111111,291
15879,32,4.0,234.65,58.6625,12.5,7,0.0,156
15880,10,6.0,537.0,89.5,17.0,14,0.0,290
15881,167,1.0,50.76,50.76,4.0,1,0.0,0
15882,26,11.0,821.42,74.67454545454545,19.0,22,0.15384615384615385,276
15883,25,6.0,175.08,29.180000000000003,10.833333333333334,10,0.0,268
15884,110,5.0,270.45,54.089999999999996,16.8,14,0.0,176
15885,47,4.0,187.10999999999999,46.777499999999996,12.5,10,0.0,97
15886,29,26.0,9726.33,374.0896153846154,99.3076923076923,39,0.037037037037037035,312
15887,11,12.0,815.64,67.97,15.333333333333334,17,0.0,285
15888,86,6.0,471.51,78.585,18.666666666666668,12,0.0,183
15889,326,2.0,82.38,41.19,8.5,4,0.0,29
15890,27,32.0,9938.18,310.568125,83.90625,38,0.0,290
15891,57,4.0,243.49,60.8725,16.5,11,0.0,263
15892,105,3.0,236.38,78.79333333333334,22.0,11,0.0,57
15893,45,14.0,947.98,67.71285714285715,18.357142857142858,26,0.0,295
15894,29,4.0,391.52000000000004,97.88000000000001,23.75,14,0.0,180
15895,1,2.0,70.79,35.395,16.0,6,0.0,295
15896,32,23.0,7119.57,309.5465217391304,89.69565217391305,39,0.08,247
15897,30,18.0,5369.04,298.28,85.5,35,0.0,307
15898,13,49.0,126217.39,2575.8651020408165,685.9183673469388,40,0.02,299
15899,55,9.0,439.22,48.80222222222223,12.11111111111111,14,0.1,224
15900,249,3.0,271.04,90.34666666666668,17.666666666666668,8,0.0,119
15901,90,4.0,198.25,49.5625,12.25,7,0.0,253
15902,254,1.0,91.72,91.72,12.0,3,0.0,0
15903,40,13.0,545.46,41.95846153846154,11.923076923076923,19,0.0,269
15904,6,21.0,7285.01,346.90523809523813,89.47619047619048,38,0.0,276
15905,134,6.0,342.43,57.071666666666665,14.5,11,0.0,209
15906,17,9.0,334.56,37.17333333333333,11.555555555555555,18,0.0,285
15907,93,3.0,111.78999999999999,37.26333333333333,12.666666666666666,7,0.0,251
15908,9,10.0,361.45,36.144999999999996,11.5,16,0.0,208
15909,238,1.0,77.28,77.28,8.0,1,0.0,0
15910,116,1.0,27.65,27.65,7.0,1,0.0,0
15911,46,12.0,661.33,55.11083333333334,14.666666666666666,25,0.0,206
15912,30,9.0,543.87,60.43,16.22222222222222,18,0.0,289
15913,222,1.0,121.02000000000001,121.02000000000001,30.0,5,0.0,0
15914,20,33.0,12856.14,389.58,101.12121212121212,39,0.05714285714285714,310
15915,70,4.0,131.97,32.9925,10.25,8,0.0,154
15916,27,7.0,272.14,38.87714285714286,9.428571428571429,13,0.125,146
15917,78,4.0,243.97,60.9925,25.0,14,0.0,209
15918,108,6.0,284.96,47.49333333333333,13.5,13,0.0,123
15919,8,7.0,397.14,56.73428571428571,17.0,12,0.0,143
15920,67,15.0,723.69,48.246,13.0,26,0.0,275
15921,56,12.0,718.27,59.85583333333333,14.166666666666666,20,0.0,215
15922,91,3.0,75.53999999999999,25.179999999999996,8.333333333333334,4,0.0,143
15923,14,11.0,467.19,42.47181818181818,10.454545454545455,18,0.0,316
15924,13,51.0,159288.06,3123.295294117647,790.3921568627451,40,0.019230769230769232,344
15925,14,25.0,6685.59,267.4236,77.64,38,0.07407407407407407,270
15926,13,9.0,435.16,48.351111111111116,14.333333333333334,18,0.0,254
15927,219,1.0,64.58,64.58,17.0,3,0.0,0
15928,59,1.0,76.06,76.06,21.0,2,0.0,0
15929,20,4.0,171.63,42.9075,12.0,7,0.0,107
15930,62,5.0,185.76,37.152,10.8,7,0.0,284
15931,12,27.0,8513.13,315.3011111111111,97.14814814814815,38,0.03571428571428571,340
15932,12,44.0,126256.34,2869.4622727272726,748.1818181818181,40,0.022222222222222223,293
15933,270,1.0,84.72,84.72,28.0,4,0.0,0
15934,8,1.0,101.0,101.0,8.0,2,0.0,0
15935,40,9.0,575.38,63.93111111111111,16.11111111111111,16,0.0,257
15936,20,11.0,636.64,57.876363636363635,14.454545454545455,24,0.0,299
15937,252,5.0,575.06,115.01199999999999,21.8,11,0.0,107
15938,164,5.0,452.84000000000003,90.56800000000001,20.6,11,0.0,125
15939,81,9.0,470.21,52.245555555555555,11.666666666666666,15,0.18181818181818182,253
15940,20,24.0,10396.58,433.19083333333333,102.83333333333333,39,0.0,274
15941,19,7.0,434.15,62.021428571428565,12.0,11,0.0,251
15942,2,28.0,11435.89,408.4246428571428,108.10714285714286,40,0.0,349
15943,120,4.0,189.39,47.3475,15.75,9,0.0,227
15944,56,12.0,713.14,59.428333333333335,16.25,23,0.07692307692307693,256
15945,14,6.0,195.6,32.6,10.166666666666666,13,0.0,338
15946,12,11.0,751.95,68.35909090909091,14.727272727272727,24,0.0,218
15947,21,19.0,7294.64,383.9284210526316,103.89473684210526,38,0.0,281
15948,6,25.0,9306.32,372.2528,100.4,40,0.038461538461538464,356
15949,4,1.0,36.04,36.04,9.0,2,0.0,0
15950,341,1.0,51.69,51.69,13.0,2,0.0,0
15951,36,17.0,949.78,55.86941176470588,12.588235294117647,23,0.0,244
15952,9,14.0,766.9,54.778571428571425,13.571428571428571,26,0.0,294
15953,48,9.0,589.86,65.54,13.333333333333334,15,0.1,258
15954,72,1.0,31.86,31.86,9.0,1,0.0,0
15955,12,33.0,11497.25,348.4015151515151,90.0909090909091,39,0.0,286
15956,358,1.0,17.36,17.36,8.0,1,0.0,0
15957,49,2.0,96.42999999999999,48.214999999999996,15.5,4,0.0,213
15958,47,1.0,60.099999999999994,60.099999999999994,22.0,3,0.0,0
15959,18,4.0,66.21,16.5525,6.75,5,0.0,205
15960,69,1.0,21.2,21.2,10.0,2,0.0,0
15961,13,11.0,949.51,86.3190909090909,17.454545454545453,23,0.08333333333333333,147
15962,146,3.0,363.66,121.22000000000001,25.333333333333332,6,0.0,200
15963,37,10.0,400.54,40.054,12.7,18,0.0,201
15964,202,1.0,25.38,25.38,8.0,2,0.0,0
15965,159,3.0,175.14,58.379999999999995,17.0,7,0.0,157
15966,50,6.0,398.98,66.49666666666667,17.0,14,0.0,227
15967,74,1.0,27.96,27.96,11.0,2,0.0,0
15968,6,12.0,241.15,20.095833333333335,8.416666666666666,14,0.0,312
15969,6,7.0,599.91,85.70142857142856,17.0,13,0.0,360
15970,13,12.0,896.0600000000001,74.67166666666667,19.166666666666668,22,0.0,321
15971,32,6.0,444.16999999999996,74.02833333333332,14.333333333333334,13,0.0,212
15972,297,1.0,17.28,17.28,10.0,2,0.0,0
15973,9,48.0,163212.43939999994,3242.0495346572093,840.2517777777778,40,0.02040816326530612,339
15974,51,15.0,793.75,52.916666666666664,17.4,29,0.0,262
15975,318,1.0,36.379999999999995,36.379999999999995,26.0,3,0.0,0
15976,12,11.0,349.43,31.766363636363636,13.272727272727273,16,0.0,281
15977,15,3.0,274.46,91.48666666666666,17.333333333333332,7,0.25,315
15978,5,5.0,287.48,57.496,11.0,8,0.0,350
15979,13,13.0,396.43,30.494615384615386,9.23076923076923,17,0.07142857142857142,303
15980,61,5.0,216.84,43.368,16.4,14,0.0,299
15981,319,1.0,47.35,47.35,20.0,3,0.0,0
15982,3,49.0,130040.3,2653.8836734693878,701.0612244897959,40,0.02,301
15983,87,2.0,194.62,97.31,34.0,10,0.0,259
15984,21,14.0,869.4,62.1,17.928571428571427,22,0.06666666666666667,178
15985,14,21.0,6778.79,322.7995238095238,89.0952380952381,38,0.045454545454545456,290
15986,20,1.0,96.21,96.21,27.0,3,0.0,0
15987,101,1.0,163.28,163.28,28.0,3,0.0,0
15988,7,6.0,588.87,98.145,17.666666666666668,13,0.14285714285714285,228
15989,11,35.0,101119.36,2889.1245714285715,784.5428571428571,40,0.027777777777777776,355
15990,95,12.0,678.4,56.53333333333333,15.333333333333334,25,0.0,244
15991,10,8.0,353.79,44.22375,12.75,17,0.0,323
15992,65,5.0,240.98,48.196,12.6,12,0.0,170
15993,3,3.0,175.85,58.61666666666667,18.0,7,0.25,78
15994,36,6.0,386.59,64.43166666666666,15.833333333333334,13,0.0,154
15995,19,4.0,260.57,65.1425,18.75,12,0.0,329
15996,162,2.0,57.62,28.81,5.5,2,0.0,4
15997,17,36.0,13943.98,387.3327777777778,91.72222222222223,40,0.0,320
15998,123,4.0,257.46000000000004,64.36500000000001,18.0,11,0.0,135
15999,54,13.0,1029.05,79.1576923076923,17.0,21,0.0,218
16000,36,14.0,669.3299999999999,47.80928571428571,12.285714285714286,19,0.0,198
16001,204,1.0,52.47,52.47,15.0,2,0.0,0
16002,23,9.0,481.37,53.48555555555556,14.555555555555555,17,0.0,210
16003,177,3.0,191.60000000000002,63.866666666666674,17.0,8,0.0,28
16004,135,5.0,227.69,45.538,12.4,12,0.0,80
16005,5,54.73999999999978,163212.43939999994,3092.4170175438594,826.0175438596491,40,0.0,357
16006,292,1.0,30.1,30.1,14.0,1,0.0,0
16007,16,12.0,638.6,53.21666666666667,15.416666666666666,20,0.0,253
16008,12,4.0,192.97,48.2425,12.25,8,0.0,108
16009,203,1.0,41.46,41.46,6.0,1,0.0,0
16010,2,4.0,244.16,61.04,16.0,8,0.0,313
16011,28,8.0,671.3000000000001,83.91250000000001,18.625,18,0.1111111111111111,252
16012,18,12.0,758.29,63.19083333333333,17.25,23,0.0,291
16013,14,7.0,280.31,40.044285714285714,11.428571428571429,12,0.0,227
16014,46,9.0,779.03,86.55888888888889,16.11111111111111,16,0.1,247
16015,49,3.0,66.57,22.189999999999998,7.333333333333333,6,0.0,132
16016,17,18.0,6968.2300000000005,387.1238888888889,112.55555555555556,36,0.0,341
16017,109,1.0,24.96,24.96,8.0,2,0.0,0
16018,13,2.0,75.22,37.61,14.5,4,0.0,320
16019,9,48.0,132704.38,2764.6745833333334,752.2291666666666,40,0.0,353
16020,127,4.0,216.1,54.025,14.0,8,0.0,197
16021,4,11.0,644.23,58.56636363636364,16.272727272727273,21,0.0,285
16022,226,2.0,202.09,101.045,17.5,6,0.0,104
16023,166,1.0,28.520000000000003,28.520000000000003,6.0,2,0.0,0
16024,6,43.0,126796.46,2948.7548837209306,755.7674418604652,40,0.0,293
16025,8,21.0,6314.0,300.6666666666667,98.42857142857143,38,0.08695652173913043,341
16026,32,50.0,120311.49,2406.2298,669.28,40,0.0,321
16027,5,34.0,12083.98,355.4111764705882,100.08823529411765,37,0.02857142857142857,301
16028,257,1.0,36.4,36.4,10.0,1,0.0,0
16029,3,21.0,8147.55,387.97857142857146,108.04761904761905,38,0.0,285
16030,345,1.0,48.8,48.8,27.0,5,0.0,0
16031,6,9.0,552.7,61.41111111111112,16.22222222222222,13,0.1,320
16032,209,2.0,105.24,52.62,16.0,5,0.0,89
16033,32,7.0,298.85,42.69285714285714,11.714285714285714,15,0.0,291
16034,65,5.0,214.62,42.924,15.6,10,0.0,296
16035,25,8.0,590.44,73.805,16.625,18,0.0,320
16036,9,17.0,925.6400000000001,54.449411764705886,15.823529411764707,26,0.0,287
16037,16,25.0,7986.53,319.46119999999996,88.52,37,0.0,303
16038,17,4.0,116.87,29.2175,13.5,5,0.0,202
16039,29,3.0,121.51,40.50333333333334,13.333333333333334,7,0.0,291
16040,43,13.0,470.34000000000003,36.18,10.461538461538462,17,0.0,257
16041,237,1.0,42.0,42.0,16.0,3,0.0,0
16042,11,8.0,420.62,52.5775,12.0,13,0.0,216
16043,2,12.0,883.5600000000001,73.63000000000001,20.916666666666668,23,0.0,329
16044,31,30.0,11334.24,377.808,94.2,39,0.0625,323
16045,61,5.0,273.3,54.660000000000004,16.2,11,0.0,159
16046,41,7.0,361.49,51.64142857142857,15.142857142857142,15,0.0,239
16047,33,12.0,784.5400000000001,65.37833333333334,14.333333333333334,21,0.0,159
16048,248,2.0,145.36,72.68,24.0,6,0.0,29
16049,1,1.0,2.12,2.12,1.0,1,0.0,0
16050,63,4.0,181.09,45.2725,13.75,7,0.0,305
16051,7,10.0,422.86,42.286,12.4,20,0.09090909090909091,312
16052,137,5.0,252.9,50.58,11.6,11,0.0,221
16053,5,4.0,260.29,65.0725,20.0,12,0.0,352
16054,1,39.0,100870.77,2586.4300000000003,697.6666666666666,40,0.0,313
16055,19,2.0,116.02000000000001,58.010000000000005,18.0,5,0.0,49
16056,55,5.0,369.26,73.852,15.0,11,0.0,100
16057,19,9.0,347.24,38.58222222222222,15.444444444444445,16,0.0,278
16058,267,1.0,34.8,34.8,8.0,1,0.0,0
16059,63,2.0,130.16,65.08,15.0,6,0.0,109
16060,4,52.0,140435.1,2700.675,728.3076923076923,40,0.037037037037037035,363
16061,4,46.0,132956.9,2890.3673913043476,745.9347826086956,40,0.0,302
16062,186,1.0,13.68,13.68,9.0,1,0.0,0
16063,157,1.0,162.74,162.74,41.0,4,0.0,0
16064,17,19.0,7925.74,417.14421052631576,112.57894736842105,39,0.0,302
16065,162,2.0,205.66,102.83,25.5,7,0.0,138
16066,12,45.0,125739.95,2794.221111111111,727.6444444444444,40,0.0,324
16067,6,45.0,131165.32,2914.784888888889,753.2222222222222,40,0.021739130434782608,352
16068,19,53.0,159655.98,3012.376981132076,775.6037735849056,40,0.0,271
16069,26,5.0,331.69,66.338,18.6,13,0.0,252
16070,13,3.0,282.16,94.05333333333334,23.666666666666668,10,0.0,357
16071,6,46.0,116354.53,2529.446304347826,646.3260869565217,40,0.02127659574468085,302
16072,2,21.0,9204.92,438.32952380952383,117.42857142857143,34,0.045454545454545456,315
16073,122,1.0,48.32,48.32,12.0,2,0.0,0
16074,45,3.0,117.36999999999999,39.12333333333333,10.0,5,0.0,295
16075,103,3.0,185.87,61.95666666666667,11.0,6,0.0,268
16076,99,2.0,139.93,69.965,19.0,7,0.0,76
16077,19,47.0,145858.53,3103.3729787234042,776.8510638297872,40,0.0,343
16078,17,3.0,145.99,48.663333333333334,12.666666666666666,6,0.0,335
16079,92,3.0,183.45999999999998,61.15333333333333,15.333333333333334,9,0.0,224
16080,15,1.0,136.37,136.37,26.0,3,0.0,0
16081,64,5.0,228.83,45.766000000000005,17.4,14,0.0,152
16082,17,54.73999999999978,163212.43939999994,3154.499642857143,799.0,40,0.034482758620689655,341
16083,8,8.0,456.98,57.1225,16.375,18,0.0,255
16084,19,48.0,144665.23,3013.8589583333337,774.3958333333334,40,0.02040816326530612,323
16085,72,11.0,482.71,43.88272727272727,16.272727272727273,21,0.0,167
16086,179,1.0,44.66,44.66,11.0,1,0.0,0
16087,373,1.0,135.71,135.71,23.0,3,0.0,0
16088,78,5.0,314.7,62.94,10.6,9,0.0,285
16089,218,3.0,183.73000000000002,61.24333333333334,8.666666666666666,6,0.25,147
16090,72,6.0,461.66,76.94333333333334,17.333333333333332,13,0.0,270
16091,7,23.0,7778.0,338.17391304347825,85.69565217391305,36,0.0,303
16092,2,1.0,43.019999999999996,43.019999999999996,16.0,3,0.0,0
16093,26,9.0,377.39,41.93222222222222,10.333333333333334,15,0.0,234
16094,41,14.0,943.0600000000001,67.36142857142858,17.142857142857142,26,0.06666666666666667,291
16095,1,7.0,378.07,54.01,16.142857142857142,13,0.0,307
16096,1,54.73999999999978,153500.19,2741.0748214285713,737.8928571428571,40,0.017543859649122806,365
16097,268,1.0,115.55000000000001,115.55000000000001,19.0,2,0.0,0
16098,19,3.0,97.75999999999999,32.586666666666666,10.666666666666666,6,0.0,347
16099,21,8.0,256.81,32.10125,8.25,11,0.0,186
16100,9,3.0,199.26999999999998,66.42333333333333,10.666666666666666,4,0.0,299
16101,97,5.0,220.28,44.056,14.6,13,0.0,128
16102,41,17.0,987.43,58.08411764705882,14.352941176470589,28,0.05555555555555555,284
16103,182,1.0,77.7,77.7,29.0,5,0.0,0
